Date, Open, High, Low, Close,%Change
04/25/11,1337.14,1337.55,1331.47,1335.25,-0.159
04/21/11,1333.23,1337.49,1332.83,1337.38,0.528
04/20/11,1319.12,1332.66,1319.12,1330.36,1.351
04/19/11,1305.99,1312.7,1303.97,1312.62,0.573
04/18/11,1313.35,1313.35,1294.7,1305.14,-1.102
04/15/11,1314.54,1322.88,1313.68,1319.68,0.393
04/14/11,1311.13,1316.79,1302.42,1314.52,0.008
04/13/11,1314.03,1321.35,1309.19,1314.41,0.019
04/12/11,1321.96,1321.96,1309.51,1314.16,-0.778
04/11/11,1329.01,1333.77,1321.06,1324.46,-0.279
04/08/11,1336.16,1339.46,1322.94,1328.17,-0.400
04/07/11,1334.82,1338.8,1326.56,1333.51,-0.152
04/06/11,1335.94,1339.38,1331.09,1335.54,0.218
04/05/11,1332.03,1338.21,1330.03,1332.63,-0.018
04/04/11,1333.56,1336.74,1329.1,1332.87,0.035
04/01/11,1329.48,1337.85,1328.89,1332.41,0.496
03/31/11,1327.44,1329.77,1325.03,1325.83,-0.183
03/30/11,1321.89,1331.74,1321.89,1328.26,0.668
03/29/11,1309.37,1319.45,1305.26,1319.44,0.706
03/28/11,1315.45,1319.74,1310.19,1310.19,-0.275
03/25/11,1311.8,1319.18,1310.15,1313.8,0.316
03/24/11,1300.61,1311.34,1297.74,1309.66,0.934
03/23/11,1292.19,1300.51,1284.05,1297.54,0.291
03/22/11,1298.29,1299.35,1292.7,1293.77,-0.355
03/21/11,1281.65,1300.58,1281.65,1298.38,1.499
03/18/11,1276.71,1288.88,1276.18,1279.2,0.430
03/17/11,1261.61,1278.88,1261.61,1273.72,1.340
03/16/11,1279.46,1280.91,1249.05,1256.88,-1.949
03/15/11,1288.46,1288.46,1261.12,1281.87,-1.120
03/14/11,1301.19,1301.19,1286.37,1296.39,-0.605
03/11/11,1293.43,1308.35,1291.99,1304.28,0.708
03/10/11,1315.72,1315.72,1294.21,1295.11,-1.887
03/09/11,1319.92,1323.21,1312.27,1320.02,-0.136
03/08/11,1311.05,1325.74,1306.86,1321.82,0.892
03/07/11,1322.72,1327.68,1303.99,1310.13,-0.834
03/04/11,1330.73,1331.08,1312.59,1321.15,-0.738
03/03/11,1312.37,1332.28,1312.37,1330.97,1.722
03/02/11,1305.47,1314.19,1302.58,1308.44,0.162
03/01/11,1328.64,1332.09,1306.14,1306.33,-1.574
02/28/11,1321.61,1329.38,1320.55,1327.22,0.556
02/25/11,1307.34,1320.61,1307.34,1319.88,1.055
02/24/11,1307.09,1310.91,1294.26,1306.1,-0.099
02/23/11,1315.44,1317.91,1299.55,1307.4,-0.611
02/22/11,1338.91,1338.91,1312.33,1315.44,-2.053
02/18/11,1340.38,1344.07,1338.12,1343.01,0.192
02/17/11,1334.37,1341.5,1331,1340.43,0.308
02/16/11,1329.51,1337.61,1329.51,1336.32,0.626
02/15/11,1330.43,1330.43,1324.61,1328.01,-0.323
02/14/11,1328.73,1332.96,1326.9,1332.32,0.238
02/11/11,1318.66,1330.79,1316.08,1329.15,0.551
02/10/11,1318.13,1322.78,1311.74,1321.87,0.075
02/09/11,1322.48,1324.54,1314.89,1320.88,-0.279
02/08/11,1318.76,1324.87,1316.03,1324.57,0.418
02/07/11,1311.85,1322.85,1311.85,1319.05,0.624
02/04/11,1307.01,1311,1301.67,1310.87,0.288
02/03/11,1302.77,1308.6,1294.83,1307.1,0.235
02/02/11,1305.91,1307.61,1302.62,1304.03,-0.272
02/01/11,1289.14,1308.86,1289.14,1307.59,1.669
01/31/11,1276.5,1287.17,1276.5,1286.12,0.766
01/28/11,1299.63,1302.67,1275.1,1276.34,-1.785
01/27/11,1297.51,1301.29,1294.41,1299.54,0.224
01/26/11,1291.97,1299.74,1291.97,1296.63,0.422
01/25/11,1288.17,1291.26,1281.07,1291.18,0.026
01/24/11,1283.29,1291.93,1282.47,1290.84,0.584
01/21/11,1283.63,1291.21,1282.07,1283.35,0.241
01/20/11,1280.85,1283.35,1271.26,1280.26,-0.129
01/19/11,1294.52,1294.6,1278.92,1281.92,-1.012
01/18/11,1293.22,1296.06,1290.16,1295.02,0.138
01/14/11,1282.9,1293.24,1281.24,1293.24,0.738
01/13/11,1285.78,1286.7,1280.47,1283.76,-0.171
01/12/11,1275.65,1286.87,1275.65,1285.96,0.901
01/11/11,1272.58,1277.25,1269.62,1274.48,0.373
01/10/11,1270.84,1271.52,1262.18,1269.75,-0.138
01/07/11,1274.41,1276.83,1261.7,1271.5,-0.184
01/06/11,1276.29,1278.17,1270.43,1273.85,-0.212
01/05/11,1268.78,1277.63,1265.36,1276.56,0.501
01/04/11,1272.95,1274.12,1262.66,1270.2,-0.133
01/03/11,1257.62,1276.17,1257.62,1271.89,1.133
12/31/10,1256.76,1259.34,1254.19,1257.64,-0.019
12/30/10,1259.44,1261.09,1256.32,1257.88,-0.151
12/29/10,1258.78,1262.6,1258.78,1259.78,0.101
12/28/10,1259.1,1259.9,1256.22,1258.51,0.077
12/27/10,1254.66,1258.43,1251.48,1257.54,0.061
12/23/10,1257.53,1258.59,1254.05,1256.77,-0.164
12/22/10,1254.94,1259.39,1254.94,1258.84,0.338
